Task_ID,Model,Layer,Compute,Self CPU (us),CPU Total (us),CUDA Total (us),Self CPU Mem (bytes),Self CUDA Mem (bytes),Total Execution Time (us),Total Memory Used (bytes)
heavy_9,PretrainedResNet18,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)",GPU-0-CPU-1,0.0,0.0,0.0,0,0,0.0,0
heavy_9,PretrainedResNet18,resnet18_layer1_0_bn2,GPU-0-CPU-1,196.01900000000524,460.25700000000234,0.0,0,0,460.25700000000234,0
heavy_9,PretrainedResNet18,"void at::native::(anonymous namespace)::max_pool_forward_nchw<float>(int, float const*, long, long, long, int, int, int, int, int, int, int, int, int, int, float*, long*)",GPU-0-CPU-1,0.0,0.0,0.0,0,0,0.0,0
heavy_9,PretrainedResNet18,add,GPU-0-CPU-1,126.5949999999998,215.7800000000011,0.0,0,0,215.7800000000011,0
heavy_9,PretrainedResNet18,resnet18_layer1_1_conv1,GPU-0-CPU-1,186.06200000000172,459.3110000000024,0.0,0,0,459.3110000000024,0
heavy_9,PretrainedResNet18,"void cudnn::winograd::generateWinogradTilesKernel<0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<float, float>)",GPU-0-CPU-1,0.0,0.0,0.0,0,0,0.0,0
heavy_9,PretrainedResNet18,_5x_cudnn_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,GPU-0-CPU-1,0.0,0.0,0.0,0,0,0.0,0
heavy_9,PretrainedResNet18,resnet18_layer1_1_bn1,GPU-0-CPU-1,250.65500000000338,530.6369999999997,0.0,0,0,530.6369999999997,0
heavy_9,PretrainedResNet18,resnet18_layer1_1_relu_1,GPU-0-CPU-1,223.4449999999997,665.2539999999981,0.0,0,0,665.2539999999981,0
heavy_9,PretrainedResNet18,resnet18_layer1_1_relu,GPU-0-CPU-1,254.96199999999408,441.8089999999984,0.0,0,0,441.8089999999984,0
heavy_9,PretrainedResNet18,resnet18_layer1_1_conv2,GPU-0-CPU-1,177.90399999999318,457.2589999999964,0.0,0,0,457.2589999999964,0
heavy_9,PretrainedResNet18,resnet18_layer1_1_bn2,GPU-0-CPU-1,195.22099999998773,455.2349999999942,0.0,0,0,455.2349999999942,0
heavy_9,PretrainedResNet18,add_1,GPU-0-CPU-1,125.36399999999776,214.8169999999982,0.0,0,0,214.8169999999982,0
heavy_9,PretrainedResNet18,resnet18_layer2_0_conv1,GPU-0-CPU-1,190.15999999999167,520.5879999999943,0.0,0,0,520.5879999999943,0
heavy_9,PretrainedResNet18,resnet18_layer2_0_bn1,GPU-0-CPU-1,216.26199999999335,493.29399999999896,0.0,0,0,493.29399999999896,0
heavy_9,PretrainedResNet18,resnet18_layer2_0_relu_1,GPU-0-CPU-1,220.51599999999507,692.5089999999964,0.0,0,0,692.5089999999964,0
heavy_9,PretrainedResNet18,resnet18_layer2_0_relu,GPU-0-CPU-1,280.86400000000503,471.9930000000013,0.0,0,0,471.9930000000013,0
heavy_9,PretrainedResNet18,resnet18_layer2_0_conv2,GPU-0-CPU-1,202.56799999999475,515.6910000000007,0.0,0,0,515.6910000000007,0
heavy_9,PretrainedResNet18,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3> >(int, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3>)",GPU-0-CPU-1,0.0,0.0,0.0,0,0,0.0,0
heavy_9,PretrainedResNet18,resnet18_layer2_0_bn2,GPU-0-CPU-1,201.96000000000276,480.39599999999973,0.0,0,0,480.39599999999973,0
heavy_9,PretrainedResNet18,resnet18_layer2_0_downsample_0,GPU-0-CPU-1,197.65700000000288,489.6270000000004,0.0,0,0,489.6270000000004,0
heavy_9,PretrainedResNet18,resnet18_layer2_0_downsample_1,GPU-0-CPU-1,240.0750000000071,519.4910000000045,0.0,0,0,519.4910000000045,0
heavy_9,PretrainedResNet18,add_2,GPU-0-CPU-1,133.7390000000005,223.8249999999989,0.0,0,0,223.8249999999989,0
heavy_9,PretrainedResNet18,resnet18_layer2_1_conv1,GPU-0-CPU-1,183.6849999999995,494.07700000000114,0.0,0,0,494.07700000000114,0
heavy_9,PretrainedResNet18,resnet18_layer2_1_bn1,GPU-0-CPU-1,214.48199999999815,485.4389999999994,0.0,0,0,485.4389999999994,0
heavy_9,PretrainedResNet18,resnet18_layer2_1_relu_1,GPU-0-CPU-1,216.53800000000047,642.822000000011,0.0,0,0,642.822000000011,0
heavy_9,PretrainedResNet18,resnet18_layer2_1_relu,GPU-0-CPU-1,227.98100000000704,426.28400000001056,0.0,0,0,426.28400000001056,0
heavy_9,PretrainedResNet18,resnet18_layer2_1_conv2,GPU-0-CPU-1,192.87800000000152,544.3860000000022,0.0,0,0,544.3860000000022,0
heavy_9,PretrainedResNet18,resnet18_layer2_1_bn2,GPU-0-CPU-1,201.4110000000028,462.0300000000025,0.0,0,0,462.0300000000025,0
heavy_9,PretrainedResNet18,add_3,GPU-0-CPU-1,120.11200000000463,214.03199999999833,0.0,0,0,214.03199999999833,0
heavy_9,PretrainedResNet18,_5x_cudnn_volta_scudnn_128x64_relu_xregs_large_nn_v1,GPU-0-CPU-1,0.0,0.0,0.0,0,0,0.0,0
heavy_9,PretrainedResNet18,resnet18_layer3_0_conv1,GPU-0-CPU-1,193.6550000000061,550.4359999999979,0.0,0,0,550.4359999999979,0
heavy_9,PretrainedResNet18,resnet18_layer3_0_bn1,GPU-0-CPU-1,229.33599999999933,501.84100000000035,0.0,0,0,501.84100000000035,0
heavy_9,PretrainedResNet18,resnet18_layer3_0_relu_1,GPU-0-CPU-1,227.81200000000536,691.4689999999955,0.0,0,0,691.4689999999955,0
heavy_9,PretrainedResNet18,resnet18_layer3_0_relu,GPU-0-CPU-1,262.2609999999968,463.65699999999015,0.0,0,0,463.65699999999015,0
heavy_9,PretrainedResNet18,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<float, float>)",GPU-0-CPU-1,0.0,0.0,0.0,0,0,0.0,0
heavy_9,PretrainedResNet18,resnet18_layer3_0_conv2,GPU-0-CPU-1,188.19000000000233,501.8109999999979,0.0,0,0,501.8109999999979,0
heavy_9,PretrainedResNet18,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<float, float>)",GPU-0-CPU-1,0.0,0.0,0.0,0,0,0.0,0
heavy_9,PretrainedResNet18,volta_sgemm_128x64_nn,GPU-0-CPU-1,0.0,0.0,0.0,0,0,0.0,0
heavy_9,PretrainedResNet18,resnet18_layer3_0_bn2,GPU-0-CPU-1,189.7299999999923,448.6769999999924,0.0,0,0,448.6769999999924,0
heavy_9,PretrainedResNet18,resnet18_layer3_0_downsample_0,GPU-0-CPU-1,191.30099999999584,462.0739999999969,0.0,0,0,462.0739999999969,0
heavy_9,PretrainedResNet18,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<float, float>)",GPU-0-CPU-1,0.0,0.0,0.0,0,0,0.0,0
heavy_9,PretrainedResNet18,resnet18_layer3_0_downsample_1,GPU-0-CPU-1,200.0650000000005,449.06500000000415,0.0,0,0,449.06500000000415,0
heavy_9,PretrainedResNet18,_5x_cudnn_volta_scudnn_128x64_relu_interior_nn_v1,GPU-0-CPU-1,0.0,0.0,0.0,0,0,0.0,0
heavy_9,PretrainedResNet18,add_4,GPU-0-CPU-1,140.15999999999804,260.0640000000003,0.0,0,0,260.0640000000003,0
heavy_9,PretrainedResNet18,resnet18_layer3_1_conv1,GPU-0-CPU-1,182.94300000001022,517.1450000000077,0.0,0,0,517.1450000000077,0
heavy_9,PretrainedResNet18,resnet18_layer3_1_bn1,GPU-0-CPU-1,217.02699999999095,472.65599999999904,0.0,0,0,472.65599999999904,0
heavy_9,PretrainedResNet18,resnet18_layer3_1_relu_1,GPU-0-CPU-1,333.0949999999957,798.6389999999992,0.0,0,0,798.6389999999992,0
heavy_9,PretrainedResNet18,resnet18_layer3_1_relu,GPU-0-CPU-1,258.40499999999884,465.5440000000035,0.0,0,0,465.5440000000035,0
heavy_9,PretrainedResNet18,resnet18_layer3_1_conv2,GPU-0-CPU-1,175.6910000000007,475.387999999999,0.0,0,0,475.387999999999,0
heavy_9,PretrainedResNet18,resnet18_layer3_1_bn2,GPU-0-CPU-1,232.5140000000083,512.082000000004,0.0,0,0,512.082000000004,0
heavy_9,PretrainedResNet18,add_5,GPU-0-CPU-1,121.3219999999983,211.733000000002,0.0,0,0,211.733000000002,0
heavy_9,PretrainedResNet18,resnet18_layer4_0_conv1,GPU-0-CPU-1,236.2479999999996,617.7129999999997,0.0,0,0,617.7129999999997,0
heavy_9,PretrainedResNet18,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",GPU-0-CPU-1,0.0,0.0,0.0,0,0,0.0,0
heavy_9,PretrainedResNet18,_5x_cudnn_volta_scudnn_128x32_sliced1x4_ldg4_relu_exp_medium_nhwc_tn_v1,GPU-0-CPU-1,0.0,0.0,0.0,0,0,0.0,0
heavy_9,PretrainedResNet18,resnet18_layer4_0_bn1,GPU-0-CPU-1,255.0739999999987,553.7700000000004,0.0,0,0,553.7700000000004,0
heavy_9,PretrainedResNet18,resnet18_layer4_0_relu_1,GPU-0-CPU-1,215.5260000000144,634.7470000000067,0.0,0,0,634.7470000000067,0
heavy_9,PretrainedResNet18,resnet18_layer4_0_relu,GPU-0-CPU-1,228.36899999998968,419.2209999999923,0.0,0,0,419.2209999999923,0
heavy_9,PretrainedResNet18,resnet18_layer4_0_conv2,GPU-0-CPU-1,185.64399999999296,506.9519999999975,0.0,0,0,506.9519999999975,0
heavy_9,PretrainedResNet18,resnet18_layer4_0_bn2,GPU-0-CPU-1,205.25800000000345,465.7609999999986,0.0,0,0,465.7609999999986,0
heavy_9,PretrainedResNet18,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)",GPU-0-CPU-1,0.0,0.0,0.0,0,0,0.0,0
heavy_9,PretrainedResNet18,resnet18_layer4_0_downsample_0,GPU-0-CPU-1,175.40100000000348,424.0420000000049,0.0,0,0,424.0420000000049,0
heavy_9,PretrainedResNet18,resnet18_layer4_0_downsample_1,GPU-0-CPU-1,234.19299999999748,559.7259999999987,0.0,0,0,559.7259999999987,0
heavy_9,PretrainedResNet18,add_6,GPU-0-CPU-1,121.10899999999674,213.41099999999824,0.0,0,0,213.41099999999824,0
heavy_9,PretrainedResNet18,_5x_cudnn_volta_scudnn_128x128_relu_small_nn_v1,GPU-0-CPU-1,0.0,0.0,0.0,0,0,0.0,0
heavy_9,PretrainedResNet18,resnet18_layer4_1_conv1,GPU-0-CPU-1,197.2259999999951,517.7549999999937,0.0,0,0,517.7549999999937,0
heavy_9,PretrainedResNet18,resnet18_layer4_1_bn1,GPU-0-CPU-1,194.62000000000262,457.1929999999975,0.0,0,0,457.1929999999975,0
heavy_9,PretrainedResNet18,resnet18_layer4_1_relu_1,GPU-0-CPU-1,209.96200000000863,617.3950000000041,0.0,0,0,617.3950000000041,0
heavy_9,PretrainedResNet18,resnet18_layer4_1_relu,GPU-0-CPU-1,224.99099999999817,407.43299999999545,0.0,0,0,407.43299999999545,0
heavy_9,PretrainedResNet18,resnet18_layer4_1_conv2,GPU-0-CPU-1,201.23999999999432,577.5739999999969,0.0,0,0,577.5739999999969,0
heavy_9,PretrainedResNet18,resnet18_layer4_1_bn2,GPU-0-CPU-1,196.88599999999315,459.6969999999965,0.0,0,0,459.6969999999965,0
heavy_9,PretrainedResNet18,add_7,GPU-0-CPU-1,119.12600000000202,207.94000000000415,0.0,0,0,207.94000000000415,0
heavy_9,PretrainedResNet18,resnet18_avgpool,GPU-0-CPU-1,182.84499999999935,321.40599999999904,0.0,0,0,321.40599999999904,0
heavy_9,PretrainedResNet18,flatten,GPU-0-CPU-1,103.39900000000853,129.4130000000041,0.0,0,0,129.4130000000041,0
heavy_9,PretrainedResNet18,resnet18_fc,GPU-0-CPU-1,146.04999999999745,366.38400000000183,0.0,0,0,366.38400000000183,0
heavy_9,PretrainedResNet18,cudaDeviceSynchronize,GPU-0-CPU-1,10703.908000000001,10703.908000000001,0.0,0,0,10703.908000000001,0
heavy_9,PretrainedResNet18,volta_sgemm_64x64_nn,GPU-0-CPU-1,0.0,0.0,0.0,0,0,0.0,0
heavy_9,PretrainedResNet18,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4>)",GPU-0-CPU-1,0.0,0.0,0.0,0,0,0.0,0
heavy_9,PretrainedResNet18,"void gemmSN_TN_kernel<float, 128, 16, 2, 4, 10, 11, false, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float> >(cublasGemmSmallNParams<cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float>)",GPU-0-CPU-1,0.0,0.0,0.0,0,0,0.0,0
heavy_9,PretrainedResNet18,[memory],GPU-0-CPU-1,0.0,0.0,0.0,0,0,0.0,0
heavy_9,PretrainedResNet18,forward_pass,CPU-0,53077.49899999937,1978320.036000002,0.0,-746976032,0,1978320.036000002,-746976032
heavy_9,PretrainedResNet18,resnet18_conv1,CPU-0,448.1590000000069,74290.61600000002,0.0,0,0,74290.61600000002,0
heavy_9,PretrainedResNet18,resnet18_bn1,CPU-0,462.31700000010824,16044.756999999994,0.0,0,0,16044.756999999994,0
heavy_9,PretrainedResNet18,[memory],CPU-0,0.0,0.0,0.0,-365282080,0,0.0,-365282080
heavy_9,PretrainedResNet18,resnet18_relu,CPU-0,339.03000000003885,7707.278000000038,0.0,0,0,7707.278000000038,0
heavy_9,PretrainedResNet18,resnet18_maxpool,CPU-0,414.0680000000284,267988.45699999994,0.0,0,0,267988.45699999994,0
heavy_9,PretrainedResNet18,resnet18_layer1_0_conv1,CPU-0,400.90899999994144,60823.99100000001,0.0,0,0,60823.99100000001,0
heavy_9,PretrainedResNet18,resnet18_layer1_0_bn1,CPU-0,389.2280000001774,3514.018000000069,0.0,0,0,3514.018000000069,0
heavy_9,PretrainedResNet18,resnet18_layer1_0_relu_1,CPU-0,291.9250000001339,3030.0340000001306,0.0,0,0,3030.0340000001306,0
heavy_9,PretrainedResNet18,resnet18_layer1_0_relu,CPU-0,452.6120000000519,2738.1089999999967,0.0,0,0,2738.1089999999967,0
heavy_9,PretrainedResNet18,resnet18_layer1_0_conv2,CPU-0,358.17399999999907,61427.50100000002,0.0,0,0,61427.50100000002,0
heavy_9,PretrainedResNet18,resnet18_layer1_0_bn2,CPU-0,341.1389999999956,3201.2849999999744,0.0,0,0,3201.2849999999744,0
heavy_9,PretrainedResNet18,add,CPU-0,259.7490000000689,4130.458999999944,0.0,0,0,4130.458999999944,0
heavy_9,PretrainedResNet18,resnet18_layer1_1_conv1,CPU-0,361.7300000000687,63970.719999999885,0.0,0,0,63970.719999999885,0
heavy_9,PretrainedResNet18,resnet18_layer1_1_bn1,CPU-0,403.64100000003236,3389.7410000001546,0.0,0,0,3389.7410000001546,0
heavy_9,PretrainedResNet18,resnet18_layer1_1_relu_1,CPU-0,328.9770000001881,3673.5510000002105,0.0,0,0,3673.5510000002105,0
heavy_9,PretrainedResNet18,resnet18_layer1_1_relu,CPU-0,533.9330000000482,3344.5740000000224,0.0,0,0,3344.5740000000224,0
heavy_9,PretrainedResNet18,resnet18_layer1_1_conv2,CPU-0,402.4670000000624,66943.193,0.0,0,0,66943.193,0
heavy_9,PretrainedResNet18,resnet18_layer1_1_bn2,CPU-0,425.3320000000531,3816.0840000000608,0.0,0,0,3816.0840000000608,0
heavy_9,PretrainedResNet18,add_1,CPU-0,298.68499999970663,4901.227999999945,0.0,0,0,4901.227999999945,0
heavy_9,PretrainedResNet18,resnet18_layer2_0_conv1,CPU-0,373.4389999998966,40172.21200000009,0.0,0,0,40172.21200000009,0
heavy_9,PretrainedResNet18,resnet18_layer2_0_bn1,CPU-0,385.73299999997835,2586.7660000000033,0.0,0,0,2586.7660000000033,0
heavy_9,PretrainedResNet18,resnet18_layer2_0_relu_1,CPU-0,314.41699999952107,2248.580999999831,0.0,0,0,2248.580999999831,0
heavy_9,PretrainedResNet18,resnet18_layer2_0_relu,CPU-0,449.5020000002696,1934.16400000031,0.0,0,0,1934.16400000031,0
heavy_9,PretrainedResNet18,resnet18_layer2_0_conv2,CPU-0,329.7160000001313,56968.188999999984,0.0,0,0,56968.188999999984,0
heavy_9,PretrainedResNet18,resnet18_layer2_0_bn2,CPU-0,295.7129999999306,1788.4259999999776,0.0,0,0,1788.4259999999776,0
heavy_9,PretrainedResNet18,resnet18_layer2_0_downsample_0,CPU-0,300.0199999997276,10012.003999999957,0.0,0,0,10012.003999999957,0
heavy_9,PretrainedResNet18,resnet18_layer2_0_downsample_1,CPU-0,329.63099999999395,2044.2239999999874,0.0,0,0,2044.2239999999874,0
heavy_9,PretrainedResNet18,add_2,CPU-0,246.31600000034086,2164.51300000021,0.0,0,0,2164.51300000021,0
heavy_9,PretrainedResNet18,resnet18_layer2_1_conv1,CPU-0,297.65200000000186,53114.701,0.0,0,0,53114.701,0
heavy_9,PretrainedResNet18,resnet18_layer2_1_bn1,CPU-0,312.40600000001723,1808.481000000087,0.0,0,0,1808.481000000087,0
heavy_9,PretrainedResNet18,resnet18_layer2_1_relu_1,CPU-0,267.0260000002454,1788.9120000003022,0.0,0,0,1788.9120000003022,0
heavy_9,PretrainedResNet18,resnet18_layer2_1_relu,CPU-0,387.81300000002375,1521.8860000000568,0.0,0,0,1521.8860000000568,0
heavy_9,PretrainedResNet18,resnet18_layer2_1_conv2,CPU-0,319.49300000001676,52713.49199999991,0.0,0,0,52713.49199999991,0
heavy_9,PretrainedResNet18,ProfilerStep*,CPU-0,30719.709999998275,657171.0380000001,0.0,-381693952,0,657171.0380000001,-381693952
heavy_9,PretrainedResNet18,resnet18_layer2_1_bn2,CPU-0,283.5599999999977,1599.7389999999432,0.0,0,0,1599.7389999999432,0
heavy_9,PretrainedResNet18,add_3,CPU-0,227.85500000050524,1789.5260000002454,0.0,0,0,1789.5260000002454,0
heavy_9,PretrainedResNet18,resnet18_layer3_0_conv1,CPU-0,312.6460000000079,32142.79099999997,0.0,0,0,32142.79099999997,0
heavy_9,PretrainedResNet18,resnet18_layer3_0_bn1,CPU-0,298.3660000000382,1470.5289999999222,0.0,0,0,1470.5289999999222,0
heavy_9,PretrainedResNet18,resnet18_layer3_0_relu_1,CPU-0,317.3350000003702,1276.0680000001448,0.0,0,0,1276.0680000001448,0
heavy_9,PretrainedResNet18,resnet18_layer3_0_relu,CPU-0,369.2679999996326,958.7329999997746,0.0,0,0,958.7329999997746,0
heavy_9,PretrainedResNet18,resnet18_layer3_0_conv2,CPU-0,304.6850000001141,53485.18700000009,0.0,0,0,53485.18700000009,0
heavy_9,PretrainedResNet18,resnet18_layer3_0_bn2,CPU-0,313.97300000005635,1060.5610000000452,0.0,0,0,1060.5610000000452,0
heavy_9,PretrainedResNet18,resnet18_layer3_0_downsample_0,CPU-0,287.3649999999325,6874.93200000003,0.0,0,0,6874.93200000003,0
heavy_9,PretrainedResNet18,resnet18_layer3_0_downsample_1,CPU-0,291.89299999992363,1218.1170000000857,0.0,0,0,1218.1170000000857,0
heavy_9,PretrainedResNet18,add_4,CPU-0,238.55799999996088,1040.173999999999,0.0,0,0,1040.173999999999,0
heavy_9,PretrainedResNet18,resnet18_layer3_1_conv1,CPU-0,320.2280000002356,52557.796000000206,0.0,0,0,52557.796000000206,0
heavy_9,PretrainedResNet18,resnet18_layer3_1_bn1,CPU-0,298.6200000002864,1162.0130000002682,0.0,0,0,1162.0130000002682,0
heavy_9,PretrainedResNet18,resnet18_layer3_1_relu_1,CPU-0,266.52699999982724,1212.6509999998962,0.0,0,0,1212.6509999998962,0
heavy_9,PretrainedResNet18,resnet18_layer3_1_relu,CPU-0,354.45100000000093,946.1240000000689,0.0,0,0,946.1240000000689,0
heavy_9,PretrainedResNet18,resnet18_layer3_1_conv2,CPU-0,321.00900000002,54140.92899999989,0.0,0,0,54140.92899999989,0
heavy_9,PretrainedResNet18,resnet18_layer3_1_bn2,CPU-0,291.65400000009686,1137.714000000211,0.0,0,0,1137.714000000211,0
heavy_9,PretrainedResNet18,add_5,CPU-0,214.29900000011548,1029.9610000000102,0.0,0,0,1029.9610000000102,0
heavy_9,PretrainedResNet18,resnet18_layer4_0_conv1,CPU-0,332.653999999864,32349.986000000034,0.0,0,0,32349.986000000034,0
heavy_9,PretrainedResNet18,resnet18_layer4_0_bn1,CPU-0,275.36200000013923,1081.4100000000908,0.0,0,0,1081.4100000000908,0
heavy_9,PretrainedResNet18,resnet18_layer4_0_relu_1,CPU-0,285.71100000012666,1012.5079999999143,0.0,0,0,1012.5079999999143,0
heavy_9,PretrainedResNet18,resnet18_layer4_0_relu,CPU-0,309.91999999963446,726.7969999997877,0.0,0,0,726.7969999997877,0
heavy_9,PretrainedResNet18,resnet18_layer4_0_conv2,CPU-0,411.8230000001495,58312.42000000004,0.0,0,0,58312.42000000004,0
heavy_9,PretrainedResNet18,resnet18_layer4_0_bn2,CPU-0,342.261000000115,991.9650000000256,0.0,0,0,991.9650000000256,0
heavy_9,PretrainedResNet18,resnet18_layer4_0_downsample_0,CPU-0,290.1389999999665,5939.616000000038,0.0,0,0,5939.616000000038,0
heavy_9,PretrainedResNet18,resnet18_layer4_0_downsample_1,CPU-0,303.60699999990175,1023.7220000000088,0.0,0,0,1023.7220000000088,0
heavy_9,PretrainedResNet18,add_6,CPU-0,220.5329999998794,757.2840000001015,0.0,0,0,757.2840000001015,0
heavy_9,PretrainedResNet18,resnet18_layer4_1_conv1,CPU-0,321.01700000005076,56678.54799999995,0.0,0,0,56678.54799999995,0
heavy_9,PretrainedResNet18,resnet18_layer4_1_bn1,CPU-0,306.52699999976903,1005.710000000021,0.0,0,0,1005.710000000021,0
heavy_9,PretrainedResNet18,resnet18_layer4_1_relu_1,CPU-0,255.9119999994291,938.9849999998114,0.0,0,0,938.9849999998114,0
heavy_9,PretrainedResNet18,resnet18_layer4_1_relu,CPU-0,296.0850000004284,683.0730000003823,0.0,0,0,683.0730000003823,0
heavy_9,PretrainedResNet18,resnet18_layer4_1_conv2,CPU-0,318.6799999997602,55484.77299999987,0.0,0,0,55484.77299999987,0
heavy_9,PretrainedResNet18,resnet18_layer4_1_bn2,CPU-0,371.2700000000186,1022.8589999999967,0.0,0,0,1022.8589999999967,0
heavy_9,PretrainedResNet18,add_7,CPU-0,196.14399999997113,682.435999999987,0.0,0,0,682.435999999987,0
heavy_9,PretrainedResNet18,resnet18_avgpool,CPU-0,280.1350000000675,783.7790000001551,0.0,0,0,783.7790000001551,0
heavy_9,PretrainedResNet18,flatten,CPU-0,146.13100000005215,205.60600000008708,0.0,0,0,205.60600000008708,0
heavy_9,PretrainedResNet18,resnet18_fc,CPU-0,219.47999999998137,520.6750000000466,0.0,0,0,520.6750000000466,0
heavy_9,PretrainedResNet18,cudaDeviceSynchronize,CPU-0,41.15399999986403,41.15399999986403,0.0,0,0,41.15399999986403,0
heavy_10,PretrainedResNet18,forward_pass,GPU-0-CPU-1,36651.26299999993,69458.85299999993,0.0,0,0,69458.85299999993,0
heavy_10,PretrainedResNet18,ProfilerStep*,GPU-0-CPU-1,4134.136999999995,18525.007999999998,0.0,0,0,18525.007999999998,0
heavy_10,PretrainedResNet18,cudaMemcpyAsync,GPU-0-CPU-1,3552.644999999994,3552.644999999994,0.0,0,0,3552.644999999994,0
heavy_10,PretrainedResNet18,Memcpy HtoD (Pageable -> Device),GPU-0-CPU-1,0.0,0.0,0.0,0,0,0.0,0
heavy_10,PretrainedResNet18,cudaStreamSynchronize,GPU-0-CPU-1,224.3440000000005,224.3440000000005,0.0,0,0,224.3440000000005,0
heavy_10,PretrainedResNet18,resnet18_conv1,GPU-0-CPU-1,295.50100000000066,639.5660000000012,0.0,0,0,639.5660000000012,0
heavy_10,PretrainedResNet18,cudaEventRecord,GPU-0-CPU-1,379.6559999999754,379.6559999999754,0.0,0,0,379.6559999999754,0
heavy_10,PretrainedResNet18,cudaStreamIsCapturing,GPU-0-CPU-1,88.43500000002132,88.43500000002132,0.0,0,0,88.43500000002132,0
heavy_10,PretrainedResNet18,cudaStreamGetPriority,GPU-0-CPU-1,63.52599999996164,63.52599999996164,0.0,0,0,63.52599999996164,0
heavy_10,PretrainedResNet18,cudaDeviceGetStreamPriorityRange,GPU-0-CPU-1,67.35999999997921,67.35999999997921,0.0,0,0,67.35999999997921,0
heavy_10,PretrainedResNet18,cudaLaunchKernel,GPU-0-CPU-1,3264.1769999999974,3264.1769999999974,0.0,0,0,3264.1769999999974,0
heavy_10,PretrainedResNet18,cudaPeekAtLastError,GPU-0-CPU-1,17.20300000000816,17.20300000000816,0.0,0,0,17.20300000000816,0
heavy_10,PretrainedResNet18,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",GPU-0-CPU-1,0.0,0.0,0.0,0,0,0.0,0
heavy_10,PretrainedResNet18,cudaMemsetAsync,GPU-0-CPU-1,7.366000000014083,7.366000000014083,0.0,0,0,7.366000000014083,0
heavy_10,PretrainedResNet18,_5x_cudnn_volta_scudnn_128x64_relu_medium_nn_v1,GPU-0-CPU-1,0.0,0.0,0.0,0,0,0.0,0
heavy_10,PretrainedResNet18,resnet18_bn1,GPU-0-CPU-1,270.1659999999929,587.7449999999944,0.0,0,0,587.7449999999944,0
heavy_10,PretrainedResNet18,resnet18_relu,GPU-0-CPU-1,181.42999999999938,302.36099999999306,0.0,0,0,302.36099999999306,0
heavy_10,PretrainedResNet18,resnet18_maxpool,GPU-0-CPU-1,221.03900000000203,385.99800000000187,0.0,0,0,385.99800000000187,0
heavy_10,PretrainedResNet18,resnet18_layer1_0_conv1,GPU-0-CPU-1,240.8980000000015,547.1379999999976,0.0,0,0,547.1379999999976,0
heavy_10,PretrainedResNet18,resnet18_layer1_0_bn1,GPU-0-CPU-1,265.6579999999981,604.8530000000042,0.0,0,0,604.8530000000042,0
heavy_10,PretrainedResNet18,"void cudnn::bn_fw_inf_1C11_kernel_NCHW<float, float, true, 1>(float, float, cudnnTensorStruct, float const*, cudnnTensorStruct, float*, cudnnTensorStruct, float const*, float const*, float const*, float const*, float)",GPU-0-CPU-1,0.0,0.0,0.0,0,0,0.0,0
heavy_10,PretrainedResNet18,resnet18_layer1_0_relu_1,GPU-0-CPU-1,252.28900000000203,725.340999999999,0.0,0,0,725.340999999999,0
heavy_10,PretrainedResNet18,resnet18_layer1_0_relu,GPU-0-CPU-1,270.35599999999613,473.05199999999695,0.0,0,0,473.05199999999695,0
heavy_10,PretrainedResNet18,resnet18_layer1_0_conv2,GPU-0-CPU-1,197.37999999999693,482.51399999999785,0.0,0,0,482.51399999999785,0
