Task_ID,Model,Layer,Compute,Self CPU (us),CPU Total (us),CUDA Total (us),Self CPU Mem (bytes),Self CUDA Mem (bytes),Total Execution Time (us),Total Memory Used (bytes)
heavy_1,PretrainedResNet18,resnet18_bn1,CPU-0,526.933999999892,16864.68899999997,0.0,0,0,16864.68899999997,0
heavy_1,PretrainedResNet18,[memory],CPU-0,0.0,0.0,0.0,-276972320,0,0.0,-276972320
heavy_1,PretrainedResNet18,resnet18_relu,CPU-0,407.1559999999372,9018.653999999864,0.0,0,0,9018.653999999864,0
heavy_1,PretrainedResNet18,resnet18_maxpool,CPU-0,536.4379999998928,323626.8339999999,0.0,0,0,323626.8339999999,0
heavy_1,PretrainedResNet18,ProfilerStep*,CPU-0,91736.435999999,1151577.6660000002,0.0,-474460160,0,1151577.6660000002,-474460160
heavy_1,PretrainedResNet18,resnet18_layer1_0_conv1,CPU-0,540.9299999997602,79080.25699999972,0.0,0,0,79080.25699999972,0
heavy_1,PretrainedResNet18,resnet18_layer1_0_bn1,CPU-0,499.4329999999027,3799.914999999979,0.0,0,0,3799.914999999979,0
heavy_1,PretrainedResNet18,resnet18_layer1_0_relu_1,CPU-0,396.533000000054,3803.2639999999374,0.0,0,0,3803.2639999999374,0
heavy_1,PretrainedResNet18,resnet18_layer1_0_relu,CPU-0,614.0329999997921,3406.7309999998834,0.0,0,0,3406.7309999998834,0
heavy_1,PretrainedResNet18,resnet18_layer1_0_conv2,CPU-0,478.9849999999569,78145.38299999997,0.0,0,0,78145.38299999997,0
heavy_1,PretrainedResNet18,resnet18_layer1_0_bn2,CPU-0,460.66600000005565,3519.081999999995,0.0,0,0,3519.081999999995,0
heavy_1,PretrainedResNet18,add,CPU-0,328.3850000000384,4613.735000000044,0.0,0,0,4613.735000000044,0
heavy_1,PretrainedResNet18,resnet18_layer1_1_conv1,CPU-0,483.0570000000298,85071.62299999999,0.0,0,0,85071.62299999999,0
heavy_1,PretrainedResNet18,resnet18_layer1_1_bn1,CPU-0,493.9829999997164,3670.6129999998375,0.0,0,0,3670.6129999998375,0
heavy_1,PretrainedResNet18,resnet18_layer1_1_relu_1,CPU-0,388.46699999982957,3844.010999999795,0.0,0,0,3844.010999999795,0
heavy_1,PretrainedResNet18,resnet18_layer1_1_relu,CPU-0,619.9590000001772,3455.5439999999653,0.0,0,0,3455.5439999999653,0
heavy_1,PretrainedResNet18,resnet18_layer1_1_conv2,CPU-0,573.682000000088,86687.59800000011,0.0,0,0,86687.59800000011,0
heavy_1,PretrainedResNet18,resnet18_layer1_1_bn2,CPU-0,509.92299999983516,3601.5959999999614,0.0,0,0,3601.5959999999614,0
