Heavy Task Ratio,Speedup,Parallel Throughput,Naive Throughput,Makespan
0.1,0.7516779656882521,137.72794908216167,183.22733320519126,0.25412416458129883
0.2,1.1993658094014714,146.52122402578283,122.1655835752917,0.23887324333190918
0.3,1.406117749105497,127.33439444866096,90.55741919882942,0.27486681938171387
0.4,1.6457375925120596,118.00438414921862,71.70303740166518,0.2965991497039795
0.5,1.6469880942305177,102.6834251627854,62.34618545361111,0.3408534526824951
0.6,1.8203118805837912,92.37404023916466,50.746271133240874,0.3788943290710449
0.7,1.7171533195386848,82.49850233276423,48.04376021293635,0.42425012588500977
0.8,1.7644635331680585,74.0461878737286,41.96526960281246,0.47267794609069824
0.9,1.8715876143737527,70.86689921979166,37.864590829483696,0.4938836097717285
