Heavy Task Ratio,Speedup,Parallel Throughput,Naive Throughput,Makespan
0.1,0.24202603115832297,91.30811490491496,377.2656786872034,0.27379822731018066
0.2,0.6908526698926367,119.9813719107179,173.6714311741226,0.20836567878723145
0.3,0.7988248528608918,93.69153638515375,117.28670690403433,0.2668330669403076
0.4,0.9902667321819627,79.51130442167586,80.29281590272142,0.3144207000732422
0.5,1.1379889750763934,79.50804880083103,69.86715209213133,0.31443357467651367
0.6,1.349560307453475,82.71457690438777,61.290019014018235,0.3022441864013672
0.7,1.4049484570947204,80.5944727804884,57.36471852294778,0.3101949691772461
0.8,1.4887026784378272,71.9733899652274,48.346383067405235,0.3473505973815918
0.9,1.9953188757144509,64.7988723279741,32.47544696572471,0.38580918312072754
